OrderID,ProductID,UnitPrice,Quantity,Discount
1480,4,1.69,3,0.98
4948,473,38.99,6,0.84
6765,713,76.09,9,0.97
1574,148,86.6,8,0.92
6721,551,55.45,4,0.31
1055,464,98.12,3,0.93
3709,297,49.3,2,0.22
3575,660,74.74,3,0.78
6604,324,9.51,3,0.6
492,195,82.55,6,0.15
4248,128,84,2,0.87
1327,109,13.03,3,0.82
4947,103,68.96,7,0.37
7380,212,68.33,3,0.43
8112,579,61,4,0.86
5038,525,53.34,9,0.7
7674,699,78.65,10,0.94
6340,392,36.49,3,0.22
3103,486,53.87,2,0.83
4309,526,83.24,5,0.07
6177,132,64.14,9,0.16
8082,113,21.79,4,0.58
6595,132,98.77,10,0.25
3693,649,9.68,1,0.9
5402,451,31.97,10,0.21
7622,58,19.68,3,0.85
8005,474,71.9,5,0.22
6082,494,11.57,6,0.5
402,246,69.41,6,0.84
829,589,61.94,8,0.45
2256,321,56.16,6,0.47
1705,539,9.83,10,0.64
6761,350,19.51,8,0.87
4974,475,33.78,6,0.19
3813,327,36.96,3,0.29
1770,57,79.9,3,0.53
3869,154,34.52,9,0.59
2089,111,49.54,3,0.15
6823,716,63.16,2,0.17
6835,678,72.64,1,0.06
867,87,46.1,5,0.49
1962,236,91.09,3,0.59
6633,229,41.6,8,0.45
7865,555,74.26,4,0.27
1258,550,3.66,1,0.28
1799,123,95.2,5,0.32
157,69,47.4,4,0.12
257,556,19.84,2,0.26
1587,404,82.76,2,0.98
138,283,6.55,7,0.52
1785,417,70.41,6,0
3483,605,51.28,8,0.36
6051,340,36.58,1,0.82
2049,130,34.41,9,0.07
6698,348,6.12,5,0.52
5124,29,53.79,2,0.96
1195,401,70.95,7,0.65
2148,344,3.95,2,0.82
5426,406,74.56,7,0.04
3956,319,98.71,5,0.46
4073,332,98.23,6,0.72
7846,170,60.71,9,0.53
554,555,2.32,6,0.85
3730,261,53.93,2,0.16
6093,480,73.13,1,0.77
4640,204,67.39,6,0.81
1727,46,29.56,3,0.68
928,766,79.16,5,0.79
1123,498,27.12,4,0.29
1647,457,8.09,7,0.42
7701,24,50.6,3,0.45
4676,705,3.7,10,0.02
8185,27,95.18,5,0.4
5612,5,12.5,8,0.64
4606,260,80.67,1,0.76
2798,388,96.89,5,0.68
5140,295,91.17,10,0.1
8226,389,92.54,2,0.25
4631,436,56.18,2,0.47
4766,505,78.72,8,0.04
4874,231,49.35,5,0.87
4890,150,57,3,0.5
5061,645,52.41,4,0.17
2424,501,70.66,9,0.61
8072,416,50.16,6,0.69
508,190,49.03,5,0.75
1319,347,97.93,4,0.07
7560,479,52.54,2,0.63
5797,106,46.52,7,0.27
5564,686,5.79,10,0.62
1550,389,97.31,8,0.25
7893,111,85.86,1,0.15
4219,278,92.77,10,0.18
5319,625,70.41,6,0.43
4155,525,20.85,7,0.89
8048,136,6.31,10,0.26
4807,226,50.33,10,0.89
4747,651,16.86,4,0.47
8241,239,86.32,4,0.19
3057,674,97.68,3,0.96
431,513,28.63,3,0.15
2939,492,50.11,5,0.1
1568,499,33.68,4,0.9
4282,109,11.78,1,0.43
553,29,66.37,5,0.78
8289,570,74.33,2,0.28
117,184,26.69,7,0.51
1895,348,46.32,8,0.91
472,174,54.69,7,0.76
5060,533,70.4,2,0.95
1817,48,40.04,2,0.75
6925,592,87.55,6,0.87
4494,22,17.4,2,0.54
3242,505,47.32,1,0.86
3298,35,63.54,7,0.24
3808,204,20.52,8,0.46
2804,625,4.48,1,0.35
4356,718,86.24,5,0.5
4528,405,20.82,1,0.97
2351,361,26.36,8,0.38
42,296,90.33,5,0.16
2722,25,81.66,1,0.35
6846,746,60.93,7,0.18
7594,697,3.33,1,0.17
4414,722,94.88,3,0.29
3119,45,56.58,6,0.16
5250,69,16.29,7,0.03
5668,139,94.76,7,0.82
7877,514,52.16,2,0.76
1810,638,3.82,10,0.17
3370,78,41.4,7,0.04
602,723,42.69,9,0.56
7909,198,33.32,2,0.22
3721,439,77.51,3,0.15
742,60,38.16,7,0.78
4185,128,33.93,1,0.88
1840,57,52.12,3,0.1
100,52,59.1,2,0.57
5483,367,75.02,4,0.59
7126,666,77.79,2,0.66
2771,118,29.76,8,0.84
1008,315,64.55,6,0.19
4017,126,91.85,7,0.58
2219,38,41.84,2,0.61
7056,694,37.47,6,0.92
7344,165,3.32,7,0.13
3233,134,68.53,9,0.45
5982,395,47.22,6,0.36
222,672,10.88,9,0.33
5933,279,79.56,10,0.13
7651,86,7.67,5,0.26
4780,356,74.44,2,0.42
5772,521,30.61,9,0.63
3984,281,26.33,9,0.75
3578,218,2.71,3,0.8
3807,178,24.73,7,0.05
567,482,96.54,10,0.69
7363,405,71.99,8,0.24
3714,537,85.73,4,0.62
8,337,95.18,5,0.25
4623,229,12.26,7,0.27
4290,671,63.02,3,0.75
138,712,24.34,1,0.05
1970,585,62.14,8,0.18
2022,601,11.76,9,0.87
6574,449,99.59,1,0.98
7312,680,35.09,4,0.26
90,624,24.85,1,0.47
88,228,59.69,10,0.73
2113,209,59.01,9,0.1
1031,314,88.19,3,0.68
1489,575,49.39,3,0.57
86,9,90.89,9,0.2
2489,46,68.2,4,0.09
5186,590,78.11,4,0.5
4917,107,51.49,2,0.35
5768,318,87.1,7,0.03
4458,760,44.32,4,0.85
6257,523,80.12,10,0.8
4328,653,93.59,4,0.94
2427,79,13.9,10,0.69
2092,71,60.71,4,0.42
5004,740,4.06,1,0.64
216,670,96.06,8,0.57
7296,364,11.22,4,0.17
7183,256,46.87,9,0.54
4649,107,92.13,5,0.01
2358,739,82.15,2,0.84
1609,552,82.18,9,0.11
4609,405,38.52,1,0.24
957,434,2.51,6,0.02
40,275,32.52,1,0.08
2058,513,87.07,7,0.8
1875,169,29.46,9,0.04
369,153,63.44,1,0.88
2340,747,43.57,4,0.35
5291,478,56.51,7,0.69
2211,101,84.21,8,0.27
7154,133,96.9,4,0.13
6702,2,4.37,7,0.97
3641,597,7.51,7,0.49
3922,305,93.18,5,0.48
7328,345,8.58,7,0.16
4068,368,20.53,5,0.73
1082,72,88.23,2,0.04
761,714,9.56,7,0.85
2775,480,5.54,1,0.44
4324,218,92.97,7,0.07
248,596,35.43,1,0.32
2565,287,91.84,3,0.51
7487,494,55.56,9,0.59
1940,598,75.35,6,0.55
4929,550,45.24,4,0.32
4142,760,53.84,3,0.34
4689,109,93.2,3,0.7
3614,171,4.49,9,0.99
3933,722,26.33,4,0.1
2153,356,91.87,5,0.95
130,346,39.3,4,0.17
823,204,14.14,1,0.68
251,300,24.91,10,0.29
2516,648,79.95,5,0.49
4666,218,34.7,8,0.4
6923,401,50.22,7,0.81
1443,243,26.82,10,0.4
887,48,96.84,5,0.98
3600,253,87.42,10,0.28
6509,253,30.14,5,0.12
785,550,85.98,3,0.92
408,361,51.32,4,0.62
3861,531,44.11,3,0.84
1662,511,67.91,1,0.01
6093,506,59.69,10,0.52
7955,259,27.88,7,0.7
1861,242,48.33,8,0.92
5609,116,89.84,3,0.78
7515,405,68.52,5,0.47
4518,257,1.99,1,0.83
7916,517,80.03,5,0.13
539,115,18.6,2,0.89
4969,297,89.36,5,0.57
3117,561,82.64,5,0.75
648,618,63.24,5,0.69
771,725,43.26,8,0.21
254,355,57.3,8,0.38
7036,756,89.74,7,0.5
6191,312,27.89,2,0.76
2503,359,9.46,4,0.16
5175,374,57.1,2,0.7
1483,354,18.22,3,0.9
7337,445,50.9,10,0.82
6303,516,74.23,7,0.78
6968,555,32.3,10,0.47
31,543,56.81,7,0.76
2322,127,88.96,6,0.48
6346,323,97.77,5,0.13
3128,456,59.09,9,0.49
7106,404,36.86,4,0.09
7579,697,24.15,3,0.8
2988,104,1.52,1,0.99
3809,688,70.51,8,0.12
5137,500,1.74,9,0.05
7333,195,66.91,6,0.39
5468,628,60.96,8,0.4
552,47,27.13,5,0.44
2676,130,66.23,6,0.99
3052,129,22.71,1,0.84
3122,616,80.13,10,0.18
857,744,4.6,3,0.21
1068,354,14.15,6,0.93
3734,423,20.61,4,0.5
3492,250,40.33,3,0.86
5621,114,78.36,9,0.23
3366,90,98.91,7,0.83
2049,514,55.59,8,0.52
946,565,87.06,1,0.9
1070,517,28.89,1,0.15
5960,55,1.8,4,0.78
7289,82,94.39,3,0.68
925,562,2.07,5,0.32
1250,499,51.51,10,0.11
2767,323,40.75,5,0.1
5210,329,40.49,9,0.74
5112,181,23.82,4,0.91
690,76,35.84,3,0.93
4437,552,92.58,7,0.2
3003,275,93.29,6,0.9
4777,449,53.72,1,0.38
4555,393,87.41,5,0.14
6902,701,99.08,5,0.76
2726,125,3.94,8,0.4
649,386,75.95,9,0.83
7148,183,6.66,4,0.33
838,21,15.47,7,0.96
159,50,63.93,8,0.93
3914,751,40.43,3,0.32
5278,659,44.94,1,0.6
3504,288,25.94,9,0.54
6030,617,74.39,7,0.94
10,547,18.37,8,0.21
1728,308,3.08,3,0.8
4549,553,67.73,3,0.09
1837,509,71.1,8,0.41
1318,364,51.38,4,0.56
1833,20,86.08,3,0.56
4402,49,44.32,5,0.76
2098,110,90.86,9,0.37
7135,565,43.51,8,0.21
5189,52,17.3,8,0.3
1943,170,61.3,5,0.53
1687,152,85.65,5,0.49
5034,641,25.86,5,0.07
672,12,36.59,3,0.58
5425,744,60.22,6,0.34
101,168,16.11,5,0.58
1107,144,53.33,1,0.93
7697,414,11.13,4,0.14
1626,215,83.14,2,0.33
6396,297,33.14,1,0.65
859,229,23.6,3,0.94
2023,74,73.45,2,0.28
4343,478,52.94,9,0.22
6802,638,78.58,5,0.94
1480,696,1.25,7,0.12
5220,197,34.66,3,0.73
7040,687,95.02,3,0.41
29,169,58.61,10,0.13
7178,661,87.77,5,0.45
7018,726,32.21,3,0.56
4445,138,11.2,9,0.39
8051,603,91.76,2,0.42
3417,548,16.65,3,0.17
7799,403,78.11,10,0.33
418,433,19.87,2,0.06
2387,695,94.94,9,0.17
5151,212,65.45,6,0.98
2885,441,33.04,9,0.36
2540,277,14.22,2,0.33
4614,682,8.92,2,0.24
1297,675,63.48,1,0.19
6559,506,98.88,9,0.09
949,418,95.28,2,0.65
6531,249,40.69,9,0.13
7114,333,93.04,9,0.88
7292,273,86.25,2,0.35
7812,339,17.28,8,0.51
1020,147,25.57,7,0.39
2682,75,74.76,8,0.64
4420,441,1.14,4,0.83
5747,234,28.85,4,0.24
5887,85,77.69,5,0.99
7609,279,81.28,8,0.68
7669,60,38.13,4,0.13
2566,561,46.46,8,0.34
6598,303,27.04,5,0.01
5398,189,24.04,2,0.88
3266,133,76.02,5,0.21
3904,304,76.99,4,0.26
1988,651,15.62,9,0.42
6471,313,78.73,8,0.5
7650,621,75.76,7,0.23
3130,213,3.03,1,0.43
2099,18,39.99,2,0.71
4898,479,48.91,7,0.61
1854,75,77.65,5,0.43
6588,530,64.48,8,0.27
6233,711,98.39,4,0.18
4882,757,92.48,10,0.98
2886,309,98.15,6,0.95
3655,371,11.25,10,0.26
8132,201,85.27,10,0.4
58,190,34.04,5,0.33
2551,162,16.92,9,0.18
7805,224,51.76,6,0.05
4797,75,49.1,1,0.86
4242,20,17.42,2,0.74
1713,593,6.53,7,0.77
5070,575,18.75,4,0.46
7400,62,15.95,3,0.57
335,552,4.41,8,0.82
4946,624,37.71,5,0.68
7237,477,28.93,7,0.47
4424,164,14.03,7,0.21
7945,410,76.92,1,0.6
2454,482,86.38,7,0.27
8229,327,53.2,3,0.6
3193,412,44.56,3,0.54
4082,647,75.64,6,0
4086,109,21.44,3,0.43
2680,333,7.47,1,0.37
7236,3,16.74,5,0.93
4130,322,54.28,1,0.3
4909,1,24.83,1,0.15
2232,340,58.31,10,0.05
188,113,62.04,9,0.12
2000,588,8.81,3,0.18
412,655,40.48,10,0.67
4689,306,43.44,5,0.79
5721,74,10.88,4,0.67
8010,546,76.81,8,0.51
1460,156,9.57,5,0.96
3753,102,68.16,7,0.05
3121,245,9.98,3,0
5169,702,65.8,2,0.07
3130,565,62.13,3,0.23
2386,362,66.38,10,0.56
1510,761,58.4,5,0.97
3826,43,9.58,7,0.94
3346,652,43.46,4,0.15
3487,693,86.22,3,0.29
3352,322,19.61,4,0.07
5772,270,38.93,6,0.66
2907,590,85.28,3,0.81
979,347,24.09,1,0.65
2733,181,6.72,9,0.06
4428,688,19.18,10,0.55
1734,472,54.03,3,0.13
6753,284,52.47,8,0.02
6733,702,71.78,3,0.17
12,300,32.74,1,0.91
1408,534,58.45,5,0.26
5824,232,59.08,3,0.21
2091,100,89.62,2,0.08
3864,232,6.35,5,0.24
6842,305,93.78,7,0.76
6351,46,93.4,4,0.94
3382,33,7.15,2,0.87
2099,4,42.34,8,0.85
5389,55,66.71,9,0.32
5985,120,40.33,8,0.82
5000,390,30.62,10,0.51
557,156,53.39,4,0.04
1183,455,59.17,10,0.38
561,227,15.06,4,0.53
7738,21,51.69,7,0.5
1218,575,67.97,1,0.46
7054,531,78.42,4,0.07
1717,175,71.82,2,0.78
1031,261,56.12,10,0.66
3432,535,37.45,3,0.32
7468,571,44.85,8,0.93
171,180,33.67,8,0.47
3207,282,54.1,6,0.13
3259,275,46.22,10,0.03
4570,492,28.06,3,0.18
1362,296,45.73,3,0.62
1558,534,86.08,2,0.99
6516,413,54.97,1,0.12
5996,422,78.46,4,0.06
4009,89,34.36,1,0.53
1165,106,5.21,7,0.66
2168,77,36.55,3,0.76
7800,239,23.78,7,0.52
4080,669,81.07,7,0.61
3133,226,71.64,4,0.61
5972,69,15.6,10,0.01
1988,378,96,2,0.73
2369,145,77.33,5,0.7
3305,263,84.93,8,0.62
7865,603,15.71,7,0.87
4355,302,2.75,5,0.02
1401,724,9.88,5,0.68
2602,479,79.09,4,0.78
8252,562,66.76,4,0.95
7274,736,72.21,8,0.5
6479,144,33.66,7,0.57
3933,268,24.28,6,0.63
2282,566,73.96,7,0.19
6092,393,21.85,1,0.14
6219,619,31.6,2,0.43
3168,217,38.73,6,0.7
6890,450,18.84,3,0.51
972,664,91.69,2,0.08
5943,249,71.72,7,0.94
468,369,84.97,7,0.75
6496,242,25.69,3,0.79
890,65,1.54,6,0.4
32,614,88.05,7,0.91
424,493,25.58,8,0.9
5821,313,77.53,2,0.35
5430,341,49.05,1,0.18
2539,277,23.82,8,0.71
2000,746,63.63,6,0.12
5978,766,16.18,3,0.55
1041,344,52.26,9,0.88
3168,504,32.47,5,0.43
6700,103,69.65,1,0.82
8273,184,47.77,1,0.67
8176,562,95.72,6,0.76
1551,41,32.19,8,0.66
7376,691,41.06,9,0.5
5326,519,63.23,6,0.67
5783,19,92.72,9,0.3
3065,362,42.82,9,0.94
5688,95,21.9,6,0.72
5886,182,15.15,10,0.01
2430,276,4.52,2,0.64
851,125,75.44,9,0.26
2375,626,73.46,4,0.26
6881,627,42.07,2,0.8
2632,177,26.84,2,0.57
253,181,41.25,10,0.89
3452,660,92.33,9,0.86
4329,201,26.14,2,0.87
5523,67,27.02,4,0.65
635,576,4.35,1,0.74
3467,376,98.29,1,0.96
7065,81,24.3,7,0.33
8049,63,82.34,10,0.1
6732,198,96.33,9,0.11
6921,338,61.14,2,0.94
1245,150,22.14,10,0.25
6958,9,49.69,10,0.8
6552,108,97.42,2,0.91
4407,664,77.92,3,0.67
5097,448,44.94,5,0.84
6708,218,95.1,2,0.64
2186,180,28.98,7,0.15
645,332,82.97,4,0.09
7567,301,62.2,2,0.19
5724,423,1.74,4,0.05
1811,62,35.49,7,0.06
4592,93,24.11,2,0.01
5412,101,97.51,1,0.63
7923,326,82.74,8,0.48
2119,623,2.96,9,0.37
3272,721,75.49,2,0.05
2489,150,21.94,4,0.02
4103,32,67.98,3,0.5
255,379,20.17,4,0.88
8105,576,3.92,2,0.95
2873,291,60.27,7,0.41
928,231,85.75,2,0.52
7076,171,48.69,3,0.46
1219,543,95.98,3,0.44
443,231,55.25,6,0.39
1519,446,56.09,3,0.04
7076,600,30.01,6,0.28
3596,50,36.06,10,0.25
285,59,63.86,9,0.19
394,72,17.86,1,0.12
5917,393,44.08,5,0.42
4997,371,13.1,9,0.72
7686,640,69.25,5,0.12
3263,577,97.75,7,0.99
3126,679,55.19,8,0.38
2855,51,94.44,10,0.55
2469,115,35.9,8,0.78
1474,161,96.87,5,0.37
121,90,21.93,10,0.87
1272,382,37.59,10,0.91
4294,461,9.71,2,0.88
8045,759,28.77,3,0.27
7386,393,28.28,5,0.72
4958,721,26.08,6,0.97
3605,677,34.12,8,0.52
51,424,8.07,7,0.07
4577,598,43.41,10,0.25
2701,433,40.28,5,0.37
60,501,52.53,9,0.02
3446,350,24.14,5,0.52
1241,378,47.2,7,0.92
6347,69,49.61,8,0.03
3912,27,61.34,1,0.98
6778,299,85.71,4,0.38
3319,252,98.72,2,0.67
5477,61,85.75,4,0.78
2494,687,77.07,8,0.89
6087,175,39.21,8,0.41
6828,319,85.88,3,0.91
972,328,19.96,10,0.03
3143,635,61.77,7,0.73
3793,283,63.12,1,0.38
3334,545,77.33,3,0.07
4450,653,90.7,10,0.86
4284,123,74.45,10,0.98
381,550,61.41,6,0.13
5489,680,76.09,8,0.89
3186,682,77.86,1,0.64
4363,288,25.49,9,0.66
8190,693,36.17,6,0.67
4514,144,83.85,4,0.17
7524,760,6.29,5,0.53
2429,204,8.47,9,0.43
3534,90,58.42,5,0.29
519,457,90.92,9,0.49
1675,30,12.15,8,0.17
2886,706,81.67,4,0.42
2107,21,67.79,6,0.04
6323,332,71.68,10,0.31
4621,261,42.76,6,0.14
984,216,61.35,2,0.59
3331,319,33.73,7,0.17
549,280,21.11,7,0.35
742,731,7.36,6,0.54
6943,753,54.27,2,0.68
7795,459,92.92,3,0.61
6469,603,8.66,3,0.89
4057,212,89.09,8,0.54
6334,174,81.17,3,0.43
1446,338,84.34,5,0.66
658,485,24.91,10,0.21
1961,134,47.28,8,0.26
208,478,23.03,7,0.62
7115,745,51.2,3,0.51
2413,343,92.5,5,0.38
7330,151,61.15,10,0.79
6070,353,83.71,2,0.45
1824,30,39.18,4,0.81
6897,730,45.34,1,0.04
6060,662,73.93,4,0.37
7340,96,8.21,8,0.75
3176,114,89.31,10,0.81
1789,75,74.79,8,0.97
298,742,44.4,7,0.47
982,74,71.45,7,0.48
4247,393,64.04,10,0.6
1761,267,2.66,5,0.96
5450,625,16.93,9,0.96
5891,306,50.04,3,0.97
3558,430,93.13,3,0.77
5691,154,91.56,9,0.83
3606,718,8.77,8,0.3
398,146,44.06,5,0.09
4142,196,24.22,7,0.37
4508,85,16.61,2,0.58
4122,331,76.99,5,0.66
77,491,2.98,7,0.98
7875,198,94.12,8,0.7
1347,289,23.13,1,0.47
2915,295,2.02,8,0.29
803,152,4.73,2,0.65
4183,346,56.21,2,0.87
1139,431,26.69,7,0.21
3090,46,88.63,10,0.96
4037,693,34.61,5,0.31
2522,57,52.04,1,0.3
248,160,72.59,6,0.3
1067,534,43.68,3,0.62
4416,2,20.96,7,0.07
960,223,43.26,9,0.87
2528,294,63.47,5,0.05
5343,154,27.26,7,0.68
110,421,63.58,10,0.28
4881,376,80.08,7,0.51
19,573,95.85,2,0.81
2631,741,59.5,9,0.74
2832,630,90.93,7,0.74
1385,569,96.59,2,0.54
6197,218,39.35,6,0.22
3555,665,30.22,7,0.22
651,223,79.37,9,0.87
1903,70,18.74,5,0.43
4249,559,43.33,2,0.62
3211,544,56.16,2,0.78
3595,9,1.92,7,0.74
6126,406,54.53,8,0.34
2114,5,36.14,3,0.26
532,588,60.23,5,0.4
5462,417,17.61,6,0.28
826,736,83.81,7,0.2
6675,143,30.85,7,0.54
4217,477,78.44,5,0.2
7862,499,64.83,2,0.16
449,612,38.61,1,0.36
3008,90,16.54,5,0.56
4523,504,16.39,8,0.72
843,659,55.99,5,0.58
4352,534,45.29,9,0.82
2350,332,29.75,6,0.12
45,642,44.78,7,0.58
2786,324,52.98,10,0.77
4071,486,73.23,6,0.95
2305,233,50.27,8,0.5
8070,426,44.72,7,0.21
6187,632,28,8,0.34
1865,431,26.51,5,0.8
1283,629,16.22,3,0.09
8082,664,40.17,9,0.26
2548,16,40.57,4,0.72
1602,652,29.28,10,0.81
7249,657,50.24,7,0.31
95,339,7.28,8,0.5
7311,225,4.88,6,0.66
4228,286,41.01,5,0.32
1018,503,25.86,6,0.12
7464,281,52.45,10,0.54
2106,101,70.93,8,0.19
7205,191,47.81,5,0.97
1472,496,99.55,3,0.58
6697,454,29.65,5,0.51
3485,153,81.02,10,0.99
4103,216,53.83,3,0.14
6181,204,8.66,10,0.12
7887,269,30.73,4,0.58
5860,760,67.89,2,0.89
654,159,81.19,3,0.72
4923,613,92.43,10,0.11
7799,89,8.74,4,0.18
5363,101,91.34,2,0.3
4078,663,73.52,9,0.8
7367,600,35.41,5,0.92
1348,334,49.32,7,0.5
1379,310,53.78,3,0.8
462,247,75.59,9,0.15
4929,130,39.52,4,0.25
7319,735,22.01,5,0.88
6620,185,9.7,2,0.19
3224,436,2.76,8,0.68
5018,267,31.57,7,0.75
34,479,38.58,6,0.02
6306,550,76.7,3,0.13
6254,272,14.02,5,0.39
7250,733,72.98,10,0.53
7022,16,9.03,4,0.74
7089,484,35.08,8,0.62
1515,5,75.3,5,0.91
3993,421,85.5,4,0.07
1565,545,74.35,2,0.25
8232,535,96.73,2,0.71
296,97,51.49,1,0.5
3810,453,14.03,2,0.48
1437,197,52,7,0.21
6933,152,74.26,10,0.79
1922,573,19.94,10,0.88
4192,248,79.54,2,0.65
5933,32,62.91,1,0.21
4684,274,76.55,2,0.73
5471,225,76.48,10,0.1
7662,212,25.83,1,0.32
7251,193,53.42,6,0.78
1918,413,33.79,4,0.64
5083,626,64.09,2,0.94
626,212,18.74,4,0.58
2932,362,3.87,5,0.42
3983,173,97.5,4,0.81
3573,386,8.77,5,0.69
4588,413,54.31,5,0.33
7624,739,90.11,9,0.78
2833,93,18.26,7,0.08
5046,576,94.24,8,0.78
1735,626,19.37,4,0.75
5654,578,62.1,4,0.13
5991,292,66.7,10,0.09
4625,127,85.91,5,0.63
5861,98,10.8,7,0.07
5119,97,59.38,8,0.53
135,471,7.69,5,0.58
2910,351,42.04,7,0.94
3,43,81.4,5,0.34
7187,128,32.35,2,0.33
1252,288,32.41,2,0.04
6605,222,68.01,4,0.44
3868,473,67.74,7,0.15
518,577,56.01,6,0.54
857,391,10.59,7,0.81
7909,44,56.57,1,0.6
5820,106,44.31,5,0.26
4162,712,98.16,5,0.81
2732,622,6.79,4,0.87
5395,597,28.05,9,0.98
1523,584,55.6,10,0.21
8003,3,54.13,8,0.38
5273,353,31.67,3,0.27
1357,753,34.59,10,0.9
5552,485,19.05,1,0.7
4857,502,48.51,3,0.25
4418,641,15.02,10,0.09
6236,40,23.34,4,0.53
34,158,98.56,5,0.41
840,648,75.16,7,0.07
473,470,22.96,3,0.49
346,516,95.98,9,0.44
4261,496,35.55,7,0.11
5440,570,52.5,5,0.54
7359,232,96.95,8,0.78
2438,142,12.57,3,0.97
3607,424,42.85,2,0.42
6968,196,76.53,3,0.49
6869,469,91,1,0.5
3798,679,37.34,9,0.75
7136,650,42.31,9,0.85
8102,423,53.9,7,0.14
202,84,30.61,2,0.07
2892,647,94.38,1,0.64
3193,680,63.61,9,0.64
5410,181,64.62,8,0.47
2298,544,57.39,3,0.89
465,80,12.05,9,0.8
6252,659,18.83,3,0.22
4255,204,80.36,7,0.37
5241,172,75.65,8,0.85
4862,286,9.97,1,0.99
6665,116,9.94,4,0.07
1805,98,4.89,7,0.75
4144,763,81.81,2,0.61
7414,543,32.72,8,0.15
3040,709,85.85,5,0.93
3391,462,86.16,4,0.1
735,442,73.38,6,0.56
3582,670,89.19,8,0.37
276,485,91.78,9,0.24
7661,428,99.94,7,0.55
1162,567,20.22,7,0.58
473,232,62.77,6,0.28
1375,489,38.78,1,0.08
2791,586,21.69,5,0.83
5125,132,51.02,10,0.1
4198,124,9.15,2,0.82
4845,194,20.02,6,0.82
7996,35,10.95,9,0.91
8055,681,8.6,2,0.74
4593,209,32.28,1,0.08
208,153,36.34,2,0.11
2563,564,67.67,3,0.71
3132,666,85.37,7,1
121,262,98.35,10,0.68
2672,411,54.6,1,0.24
1835,377,68.62,8,0.49
2795,169,7.87,8,0.47
3388,378,22.22,3,0.76
973,436,52.4,2,0.32
4049,91,61.48,3,0.1
2591,648,16.77,3,0.19
4910,698,41.98,1,0.47
5975,596,69.85,10,1
2492,223,42.95,5,0.03
1611,728,29,10,0.82
3433,128,37.8,8,0.88
6320,528,10.8,1,0.29
1254,766,3.75,5,0.15
7795,174,89.27,7,0.62
960,117,68.35,1,0.54
2778,422,85.2,10,0.95
6717,326,56.73,3,0.65
874,5,38.3,5,0.12
6388,643,81.57,6,0.59
6331,682,12.09,10,0.93
2301,449,38.82,5,0.58
5278,140,39.64,9,0.3
6779,184,42.45,7,0.57
5039,272,40.5,1,0.95
6066,262,27.15,6,0.34
5047,117,13.52,2,0.13
6866,714,30.63,9,0.04
4011,406,26.38,4,0.17
3941,188,89.74,8,0.52
8035,336,5.76,8,0.53
7166,709,23.87,9,0.21
6731,497,60.79,4,0.47
2651,629,2.94,6,0.34
2402,296,10,7,0.05
995,656,13.94,5,0.16
1491,706,12.57,2,0.86
4171,258,6.5,9,0.61
649,15,47.47,6,0.97
576,223,88.88,2,0.18
5221,179,46.7,2,0.47
5655,30,1.74,8,0.14
2971,762,34.14,2,0.79
7125,583,20.5,8,0.84
4462,637,50.74,10,0.48
5918,665,99.4,6,0.96
767,369,1.66,7,0.94
3715,651,83.02,5,0.89
4723,61,95.52,6,0.17
7891,556,12.75,7,0.68
107,180,92.87,5,0.11
5333,368,19.73,1,0.95
7711,264,10.77,10,0.76
6331,622,6.18,7,0.76
6881,198,55.39,3,0.62
6649,719,4.29,5,0.42
6718,201,33.8,7,0.24
4700,352,54.91,2,0.15
4805,633,8.39,5,0.88
1648,584,81.33,10,0.3
1042,679,45.81,8,0.44
687,291,57.91,7,0.42
2585,116,79.44,9,0.19
2321,474,52.65,5,0.63
1790,198,70.13,8,0.61
172,188,18.29,6,0.42
1799,38,57.19,9,0.29
1626,500,10.4,3,0.92
76,632,74.12,9,0.66
6978,767,37.77,2,0.03
3946,193,19.7,4,0.81
6621,680,58,5,0.84
8253,426,19.59,5,0.18
873,75,19.61,4,0.09
3257,585,56.57,4,0.92
7065,594,59.54,5,0.52
7103,303,83.03,9,0.01
1615,609,43.75,4,0.01
2999,445,2.79,6,0.66
2399,353,51.5,10,0.71
4077,354,86.58,10,0.25
6215,447,27.95,10,0.45
1555,69,20.05,7,0.79
4982,218,4.31,10,0.39
918,171,67.96,6,0.32
4222,719,13.28,5,0.51
3023,595,40.25,10,0.96
4934,479,28.88,8,0.77
2397,466,86.44,1,0.7
3271,364,77.83,6,0.86
1526,581,92.93,7,0.52
416,344,83.98,9,0.67
5709,526,8.63,10,0.71
4682,245,58.95,2,0.95
4922,475,64.07,4,0.91
1679,20,82.56,8,0.6
1086,699,25.02,3,0.72
2254,88,78.88,7,0.92
6553,124,42.79,8,0.34
7814,241,15.41,9,0.45
7621,742,68.76,4,0.98
4392,711,92.35,4,0.85
5712,433,36.92,3,0.99
7165,491,16.79,9,1
5721,571,27.28,6,0.05
4148,263,58.4,8,0.5
1534,160,49.16,6,0.51
1561,103,75.77,3,0.92
1501,348,38.7,6,0.39
4663,668,94.96,5,0.25
7815,272,33.04,5,0.21
216,107,22.16,6,0.91
1812,488,25.06,9,0.27
980,109,39.64,10,0.17
2459,380,78.62,8,0.6
7744,558,52.04,7,0.96
8194,743,52.68,8,0.06
3545,220,44.7,7,0.73
2341,479,24.33,9,0.85
6799,169,34.65,5,0.81
4599,290,81.1,9,0.98
988,438,66.95,3,0.19
1580,131,64.35,10,0.78
4003,309,65.39,6,0.45
2678,350,11.58,8,0.76
6874,15,15.55,4,0.97
