TerritoryID,TerritoryDescription,RegionID
3686,Kosów Lacki,1
3687,Supu,3
3688,Farsta,3
3689,Colotenango,4
3690,Boju,2
3691,Caringin Lor,3
3692,Krasae Sin,2
3693,Paccha,1
3694,Colonia Elía,3
3695,Rędziny,2
3696,Banqiao,1
3697,Muleng,1
3698,Żółkiewka,2
3699,Khārān,3
3700,Tartu,4
3701,Jombang,2
3702,Cagwait,4
3703,Qianying,1
3704,Kachug,4
3705,Rāipur,4
3706,Leticia,1
3707,Hrib-Loški Potok,1
3708,Huerta Grande,4
3709,Dimitrovgrad,3
3710,Babakanbungur,1
3711,Augusta,2
3712,Tsibulev,1
3713,Těšany,4
3714,Uticyacu,4
3715,Yizhivtsi,4
3716,Cupira,2
3717,Wang Hin,1
3718,El Bagre,2
3719,Cavan,4
3720,Jurak Lao’,2
3721,Greensboro,2
3722,Valencia,2
3723,Galitsy,2
3724,San Diego,1
3725,Mehrān,4
3726,Hongshunli,4
3727,Çlirim,2
3728,Tangnan,4
3729,Mantingantengah,1
3730,Marechal Deodoro,3
3731,Joubb Jannîne,1
3732,Munse,2
3733,Belén,4
3734,Starobachaty,2
3735,Padaran,3
3736,Sabanitas,4
3737,Kinloch,1
3738,Kampungdesa,1
3739,Baih,2
3740,Ferraz de Vasconcelos,2
3741,München,3
3742,Kaleybar,3
3743,Tonantins,1
3744,Sabae,3
3745,Randuagung,3
3746,Xiangying,1
3747,Bailan,4
3748,Longshan,2
3749,Sudimanik,2
3750,Kungälv,4
3751,Cisoka,4
3752,Bangeran,2
3753,Cortes,3
3754,Caldelas,2
3755,Kiukainen,2
3756,Shangjia,4
3757,Araucária,3
3758,San Antonio Aguas Calientes,2
3759,Sabaneta,1
3760,Petoa,3
3761,Saint-Ouen,2
3762,Abiko,2
3763,Khatanga,4
3764,Lunang,1
3765,Leijiadian,1
3766,San Fernando de Monte Cristi,4
3767,Al Ḩawāmidīyah,1
3768,Mingshui,4
3769,Hartford,4
3770,Sanjian,1
3771,Qinghua,3
3772,Yesan,1
3773,Kikerino,1
3774,Saint John,1
3775,Marādah,3
3776,Opochka,1
3777,Yingtan,1
3778,Blatná,2
3779,Längelmäki,4
3780,Qintong,3
3781,Wugong,3
3782,Zadní Mostek,2
3783,Bandar Pusat Jengka,4
3784,Paoay,1
3785,Oued Laou,2
3786,Yantang,2
3787,Panzhuang,2
3788,Kiihtelysvaara,3
3789,Detroit,4
3790,Xiapu,1
3791,Methven,2
3792,Qaryat al Qābil,2
3793,Kodyma,2
3794,Igboho,1
3795,Cambita Garabitos,1
3796,Mazongshan,4
3797,Claver,1
3798,Puerto Princesa,2
3799,Abū Tīj,1
3800,Laingsburg,4
3801,João Pinheiro,2
3802,Sanjiang,3
3803,Lyon,2
3804,Talavera,2
3805,Luodian,4
3806,Gayam,4
3807,Pamanukan,3
3808,Córdoba,3
3809,Liucheng,4
3810,Tahe,3
3811,Vologda,4
3812,Élancourt,1
3813,Zalewo,3
3814,Nyinqug,3
3815,Jarošov nad Nežárkou,1
3816,Dobri Dol,2
3817,Yancheng,2
3818,Zharkent,1
3819,Matwaḩ,4
3820,Xiaoyi,3
3821,Anjia,1
3822,Mamanguape,2
3823,Sam Roi Yot,1
3824,Farasān,2
3825,Várzea Grande,4
3826,Laiya,1
3827,Quinta dos Frades,1
3828,Ralevka,4
3829,Kotlyarevskaya,4
3830,Zhangcaizhuang,3
3831,Puerto Alto,1
3832,Jantake,4
3833,Żoliborz,2
3834,Wonokerto,1
3835,Harrison,4
3836,Sukoanyar,3
3837,Issy-les-Moulineaux,3
3838,Guanghai,3
3839,Pitalito,2
3840,Camajuaní,2
3841,Itabirito,2
3842,Swords,4
3843,Velyka Lepetykha,3
3844,Qabaqçöl,3
3845,Uren’,1
3846,La Romana,1
3847,Saniwonorejo,2
3848,Tours,1
3849,Grand Bank,2
3850,Būlaevo,3
3851,Smolensk,1
3852,Plateliai,1
3853,Leiyang,4
3854,Karangboyo,2
3855,Pimentel,1
3856,Tinumpuk,1
3857,Värmdö,1
3858,Karangsari,2
3859,Noisy-le-Grand,4
3860,Jinhua,4
3861,Spassk-Dal’niy,4
3862,Rača,2
3863,T’ongch’ŏn-ŭp,4
3864,San Rafael,2
3865,Maguan,2
3866,Velikovechnoye,1
3867,Kafr Thulth,1
3868,Piskavica,2
3869,Krasnodon,1
3870,Prínos,1
3871,Boise,2
3872,Al Miftāḩ,1
3873,Västerås,3
3874,Kórnik,2
3875,Arsen’yev,4
3876,Rāvar,1
3877,Santa Rosa,2
3878,Ringim,4
3879,Zhongtang,4
3880,Chirpan,2
3881,Ivanovskoye,3
3882,Antipino,3
3883,Bacnar,4
3884,Pavlodar,4
3885,Uppsala,2
3886,‘Anātā,2
3887,Higashine,4
3888,Talovyy,2
3889,Bantacan,3
3890,Stockholm,1
3891,Marne-la-Vallée,4
3892,Józefów,4
3893,Pasirputih,4
3894,Bancal,3
3895,Agassiz,4
3896,Gitega,3
3897,Palma De Mallorca,2
3898,Solkan,3
3899,Merke,1
3900,São Domingos,1
3901,Ceadîr-Lunga,1
3902,Wanbu,2
3903,Yushang,4
3904,Cikandang,2
3905,Nankou,4
3906,Värnamo,1
3907,Zhangjiaji,3
3908,Junxi,4
3909,San Ignacio,1
3910,Las Palmas,4
3911,Ossora,4
3912,Sinop,3
3913,Portarlington,4
3914,Mriyunan,4
3915,Nanfeng,4
3916,Isesaki,1
3917,Upton,3
3918,Avdzaga,1
3919,Santa Anita,1
3920,Saint-Lin-Laurentides,3
3921,Cantilan,2
3922,Okegawa,2
3923,Zhaigang,3
3924,Tabug,1
3925,Mudanjiang,2
3926,Nancy,2
3927,Mar’’ina Horka,1
3928,Kentville,2
3929,Libušín,1
3930,Lutian,3
3931,Ning’an,4
3932,Argivai,2
3933,Krajan,1
3934,Zhongxing,4
3935,Tokār,4
3936,Keratéa,3
3937,Potelych,2
3938,Dongji,4
3939,Vetrino,4
3940,Zhigalovo,4
3941,Abomey-Calavi,1
3942,Kota Kinabalu,1
3943,Pulorejo,1
3944,Oepula,2
3945,Kościelec,3
3946,San Juan de Dios,2
3947,Zhapu,3
3948,Maracha,4
3949,Cai Doi Vam,2
3950,Tsalka,3
3951,Birowo,1
3952,Dan Makham Tia,3
3953,Sovetskiy,2
3954,Shagamu,4
3955,Trudobelikovskiy,4
3956,Thaba Nchu,3
3957,Yinglong,2
3958,Buenos Aires,4
3959,Mucumpiz,4
3960,Baton Rouge,2
3961,Nova Lima,4
3962,Gardinovci,2
3963,Buđanovci,2
3964,Mayang,1
3965,Pestovo,2
3966,Itupiranga,4
3967,Xuân Trường,3
3968,Taldykorgan,4
3969,Fordon,4
3970,Paulpietersburg,4
3971,Linköping,1
3972,Fantino,2
3973,Bojonegoro,2
3974,Eckerö,2
3975,Jalanbaru,3
3976,Donji Vakuf,3
3977,Chenzui,4
3978,Picoto,2
3979,Sioux City,2
3980,Cuba,1
3981,Petaluma,4
3982,Santa Gertrudes,3
3983,Pinheiro Machado,4
3984,Saguiaran,4
3985,Shwebo,3
3986,Vacoas,1
3987,Oklahoma City,2
3988,Quzi,1
3989,Krasnaya Polyana,4
3990,Santa Maria,1
3991,Kajuru,3
3992,Dongting,2
3993,Gaurnadi,2
3994,El Retorno,4
3995,Pukkila,4
3996,Shuangxiqiao,2
3997,Mshinskaya,4
3998,Ballivor,1
3999,Sila,4
4000,Mae Hi,4
4001,Jomsom,2
4002,Regente Feijó,3
4003,Aradac,1
4004,Vol’sk,3
4005,Banjar Jambe Baleran,4
4006,Cartí Suitupo,3
4007,Xiahong,1
4008,Menuma,2
4009,Taoyang,3
4010,Carvalhal,3
4011,Lemery,1
4012,Zhuli,2
4013,Rongwo,3
4014,La Joya,3
4015,Amuñgan,2
4016,Kotakaya Dua,4
4017,Lukashin,4
4018,Koltubanovskiy,2
4019,Krasnapollye,3
4020,Vecumnieki,1
4021,Yancheng,2
4022,Xiamazhuang,2
4023,Chegdomyn,1
4024,Sathing Phra,2
4025,Palangan,4
4026,Mölndal,1
4027,Burnham,4
4028,Figueira Castelo Rodrigo,4
4029,Hinthada,2
4030,Rancabolang,1
4031,Shuangqiao,1
4032,Magdalena,2
4033,Biny Selo,4
4034,Jengglungharjo,2
4035,Santa Apolonia,1
4036,Pinhais,1
4037,Toluviejo,2
4038,Jiulonggang,4
4039,Corona,3
4040,Guanambi,2
4041,Kedungwringin,3
4042,Badai,3
4043,Arue,2
4044,Mushie,1
4045,Spånga,4
4046,Créteil,3
4047,Słubice,2
4048,Las Palomas,1
4049,Longquan,3
4050,San Antonio,4
4051,Vännäs,3
4052,Palilula,4
4053,Thaton,3
4054,Harhorin,2
4055,Wakefield,4
4056,Krajan Karangwage,1
4057,Santa Teresita,2
4058,Velká Polom,4
4059,Halmstad,4
4060,Lo Prado,2
4061,Netanya,4
4062,Tubarão,3
4063,Vaiņode,1
4064,Mladá Boleslav,1
4065,Semikarakorsk,1
4066,Los Cerrillos,2
4067,Lodwar,3
4068,San Quintin,4
4069,Renliu,2
4070,Fatualam,3
4071,Brodnica,1
4072,Adelaide Mail Centre,1
4073,Wierzchucino,4
4074,Osypenko,1
4075,Ratchasan,2
4076,Kosai-shi,2
4077,Budagovo,3
4078,Bech,2
4079,Rodez,3
4080,Puro Pinget,2
4081,Hrvatini,4
4082,Szamotuły,3
4083,Gaspar,1
4084,Dresi Wetan,2
4085,Colón,4
4086,Danzi,1
4087,Soko,2
4088,Zaragoza,3
4089,Basicao Coastal,3
4090,Koygorodok,1
4091,Cabriz,3
4092,Suidong,3
4093,Cabiao,1
4094,Iksha,3
4095,Karabas,2
4096,Suban,1
4097,Bobonan,2
4098,Lagawe,4
4099,Qianshan,3
4100,Maying,3
4101,West Palm Beach,2
4102,Lyon,1
4103,Sosnovo-Ozerskoye,3
4104,Casal do Sapo,2
4105,Shah Alam,1
4106,Kristiansand S,3
4107,La Paloma,3
4108,Xiaochuan,2
4109,Valladolid,3
4110,Karpacz,4
4111,Rio Formoso,3
4112,Blagoveshchenka,4
4113,Anyar,3
4114,Sơn Tây,4
4115,Santa Cruz,4
4116,Sainte-Adèle,4
4117,Banjar Tiga,2
4118,Antwerpen,2
4119,Blagoveshchenka,2
4120,Cipeucang,2
4121,Shanghang,3
4122,Zibreira,1
4123,Tagapul-an,1
4124,Santa Rosa,1
4125,Jisegumen,1
4126,Quebracho,2
4127,Ngampon,3
4128,Fonte Boa da Brincosa,2
4129,Baitu,2
4130,Pompéia,3
4131,Kansas City,3
4132,Břasy,3
4133,Riangblolong,1
4134,Jinqiao,2
4135,Agboville,4
4136,Tīrān,4
4137,Căuşeni,3
4138,Nogueira da Regedoura,1
4139,Gaotuo,2
4140,Seattle,2
4141,Rawuk,1
4142,Sakhnīn,1
4143,Nador,1
4144,El Porvenir,2
4145,Yidu,3
4146,Fresno,4
4147,Ningxin,3
4148,Ikata-chō,1
4149,Anjihai,1
4150,Gazimurskiy Zavod,2
4151,Zhaike,2
4152,Bình Minh,4
4153,Cikadu,3
4154,Bamenda,3
4155,Maykor,2
4156,Safonovo,2
4157,Xiongbei,1
4158,Jijiang,1
4159,Kilim,3
4160,Osnabrück,3
4161,Pingdu,1
4162,Nový Hrozenkov,2
4163,Bodega,2
4164,Girsereng,2
4165,Wanhu,3
4166,Canavieiras,3
4167,Itaparica,1
4168,Xinchengzi,4
4169,Añatuya,4
4170,Damiao,2
4171,Murtajih,3
4172,Khasavyurt,2
4173,El Perico,4
4174,Baoxu,1
4175,Dianzi,4
4176,Osieczna,4
4177,Ngrowo,2
4178,Karlivka,3
4179,Pul-e Khumrī,4
4180,Vetrino,2
4181,West Palm Beach,4
4182,Muslyumovo,3
4183,Espera Feliz,3
4184,Rano,3
4185,Strasbourg,4
4186,Gamut,3
4187,Concepción de Ataco,1
4188,Nesterovskaya,4
4189,Guadalupe,3
4190,Qinghua,1
4191,Lugar Novo,3
4192,Houston,3
4193,Tarariras,1
4194,Kamárai,2
4195,Guaxupé,4
4196,Kawaguchi,2
4197,Kalabahi,2
4198,Soio,4
4199,Lazaro Cardenas,2
4200,Smolyaninovo,4
4201,Lingyuan,2
4202,Liberia,2
4203,Qiucun,4
4204,Krajan Dua Patempuran,2
4205,Zhengchang,3
4206,Głowno,2
4207,Nanhe,2
4208,Engenho,4
4209,Xishan,1
4210,Sancti Spíritus,3
4211,Jieguanting,1
4212,Dizangué,3
4213,Dicamay,2
4214,Marseille,4
4215,Tarouca,3
4216,Tournai,3
4217,Kenyau,2
4218,Panyindangan,3
4219,Ikeja,4
4220,Matango,1
4221,Saltsjö-Boo,4
4222,Mallawī,2
4223,Gus’-Khrustal’nyy,3
4224,Ośno Lubuskie,3
4225,Ścinawa,4
4226,Bardaskan,2
4227,Bolyarovo,3
4228,Ludvika,1
4229,Huangtan,3
4230,Dayong,4
4231,Newala Kisimani,3
4232,Selasari,3
4233,Mi’ersi,2
4234,Pavlovskaya,1
4235,Geneng,1
4236,Cijengkol,4
4237,Qiqin,1
4238,Kolodeznyy,1
4239,Ban Phue,2
4240,Nagoselo do Douro,1
4241,Zhenziliang,2
4242,Bojszowy Nowe,4
4243,Shangshuai,3
4244,Budzów,3
4245,Dmitriyevka,2
4246,Huangling,2
4247,Wanzu,1
4248,Wang Nam Yen,4
4249,Leeuwarden,4
4250,Xibin,4
4251,Shinan,1
4252,Balzan,1
4253,Thị Trấn Tà Lùng,2
4254,Kalianyar Selatan,1
4255,Kristinehamn,4
4256,Gordon Town,3
4257,Klwów,4
4258,Bayuwan,1
4259,Slavonice,1
4260,Bloemfontein,3
4261,Waitun,4
4262,Librazhd-Qendër,2
4263,Lodoyo,1
4264,Casal,3
4265,Laylay,2
4266,Houzhai,4
4267,Liuji,3
4268,Sunzhuang,2
4269,Los Cerrillos,1
4270,Bazar-Korgon,1
4271,Dingqing,3
4272,Valence,2
4273,Linshe,2
4274,Nangkaruka,2
4275,Sebadelhe,4
4276,Santa Maria,4
4277,Balgatay,1
4278,Syntul,3
4279,Rivière-du-Loup,2
4280,Iḩsim,2
4281,Bucay,3
4282,Praia Grande,4
4283,Mbalmayo,1
4284,Xiantang,4
4285,Veldhoven,1
4286,Metallostroy,3
4287,Murun-kuren,2
4288,Shāhpur Chākar,3
4289,Huai Yot,3
4290,San Agustin,3
4291,Jedlnia-Letnisko,4
4292,Shinjō,2
4293,El Monte,3
4294,Nanjie,2
4295,Bajina Bašta,1
4296,Västerås,3
4297,Kobrinskoye,2
4298,London,2
4299,Ambat,1
4300,San Sebastián de Yalí,4
4301,‘Uqayribāt,2
4302,Klishkivtsi,1
4303,Triánta,4
4304,Houston,4
4305,Wakefield,3
4306,Ilagan,2
4307,Yulao,4
4308,Bebedahan,2
4309,Ostrów Mazowiecka,1
4310,Guamal,4
4311,Desa Wetan Ciakar,2
4312,Flor da Rosa,4
4313,Prokhorovka,2
4314,Mintang,3
4315,Jaba‘,2
4316,Nijmegen,4
4317,Una,4
4318,Temblador,3
4319,Nikolayevka,3
4320,Selikhino,3
4321,Lebak,4
4322,Saint Louis,2
4323,Sumbersarikrajan,4
4324,Gubo,2
4325,Cigembor,2
4326,Shifang,3
4327,Ferraria,2
4328,Rozvadov,1
4329,Bol,4
4330,Chishan,3
4331,Dahewan,3
4332,Baler Baleagung,4
4333,Esperanza,3
4334,Driefontein,4
4335,Nueva Gorgona,3
4336,Montego Bay,2
4337,Loma Bonita,3
4338,Carvalhais,3
4339,Crossfield,2
4340,Dimitrov,2
4341,Meizhuang,1
4342,Bahay Pare,4
4343,Loutrá,2
4344,Hangzhou,2
4345,Miłakowo,1
4346,Wangshi,1
4347,Nyköping,1
4348,Sembungin,3
4349,Moncada,4
4350,Klášterec nad Ohří,1
4351,Las Flores,2
4352,Banjar Dauhpura,2
4353,Niamtougou,2
4354,Beidong,1
4355,Ciervo Petiso,1
4356,Bandhagen,2
4357,Spassk-Dal’niy,1
4358,Kotabaru,4
4359,HanHuang,1
4360,Cileunyi,2
4361,Bezlyudivka,3
4362,Changshengqiao,2
4363,Minsk,3
4364,Gaozhai,1
4365,Ush-Tyube,2
4366,Matsubase,4
4367,Fulin,2
4368,Lerrnanist,3
4369,Guder,2
4370,Boac,2
4371,Pirogovo,4
4372,Butere,2
4373,Castedo,2
4374,Bopu,4
4375,Lumil,1
4376,Chao,1
4377,Pendembu,3
4378,Verbivka,2
4379,San Francisco,3
4380,Christiana,1
4381,Rijeka,4
4382,Žeravice,1
4383,Chīchāwatni,1
4384,Staropavlovskaya,1
4385,Pittsburgh,4
4386,Norsborg,3
4387,Małkinia Górna,2
4388,Zürich,2
4389,Peixing,3
4390,Bieto,2
4391,Bebae,1
4392,Erpeldange,1
4393,Haiyangsuo,1
4394,Trzcinica,4
4395,Ma‘bar,2
4396,Aykol,4
4397,Sangalhos,2
4398,Zaozhuang,4
4399,Sekartaji,1
4400,Meiqi,3
4401,As Saffānīyah,4
4402,San Cristóbal,3
4403,Jiling,2
4404,Ruilin,1
4405,Looc,2
4406,Zengfu,3
4407,Lugovoy,3
4408,Utarapasar,1
4409,Yishi,1
4410,Pinhal General,1
4411,Bích Động,3
4412,Pampa Hermosa,4
4413,Shamkhor,1
4414,Taizhou,1
4415,Lukovë,1
4416,Labuhan,2
4417,Cambarus,3
4418,Beausejour,4
4419,Viga,3
4420,Psychikó,2
4421,Tanjungbahagia,3
4422,Sempu,3
4423,Owen Sound,4
4424,Bantar Tengah,4
4425,Dongbei,4
4426,Tengah,1
4427,Dzhubga,1
4428,Juai,2
4429,Aquiraz,2
4430,Tashkent,2
4431,Kąty Wrocławskie,2
4432,Alto de São Sebastião,4
4433,Nizhniy Tagil,1
4434,Chita,4
4435,Phong Điền,3
4436,Tsotsin-Yurt,4
4437,Aranđelovac,4
4438,Huolongmen,2
4439,Xilong,2
4440,Zhaojia,1
4441,Grand Rapids,1
4442,Mayo Belwa,2
4443,Mingelchaur,4
4444,Beitai,4
4445,Longzhong,4
4446,Tworków,3
4447,Nicola Town,3
4448,Jayanca,3
4449,Sabana Grande de Palenque,3
4450,Obong,1
4451,Gudermes,4
4452,Yambio,2
4453,Pérama,1
4454,Mathakola,2
4455,Goléré,1
4456,Till,4
4457,Nadvoitsy,2
4458,Las Palmas,4
4459,Papringan,1
4460,Chynadiyovo,4
4461,Varakļāni,3
4462,Cishangang,3
4463,Patao,4
4464,Drummondville,3
4465,Francova Lhota,3
4466,Lengkongsari,2
4467,Shanxia,4
4468,Sumurwaru,4
4469,Cola,2
4470,Värnamo,1
4471,El Agua Dulcita,3
4472,Sekondi-Takoradi,3
4473,Tuofeng,2
4474,Paris 16,4
4475,Sangat,3
4476,Noemuti,3
4477,Rila,2
4478,Buta,1
4479,Krasnogorskiy,4
4480,Kardítsa,1
4481,Sigli,3
4482,Malin,2
4483,Bulls,4
4484,Pasirtujuhpuluh,4
4485,Małdyty,3
4486,Desnogorsk,2
4487,Quatre Bornes,2
4488,Fushë-Muhurr,1
4489,Mikuni,2
4490,La Bélgica,1
4491,Wangmo,4
4492,Waco,3
4493,Georgiyevskaya,1
4494,Nusaherang,3
4495,Huanghuatan,3
4496,Norrköping,1
4497,Bošovice,1
4498,Thị Trấn Ngải Giao,2
4499,Arcueil,1
4500,Luthu,1
4501,Darhan,4
4502,Khlevnoye,2
4503,Lamadong,4
4504,Kamárai,4
4505,Uji,2
4506,Níkaia,3
4507,Shumikha,4
4508,Cotorra,2
4509,León,2
4510,Stockholm,4
4511,Anabar,4
4512,Péfki,2
4513,Chalcos,2
4514,Singgit,3
4515,Esmoriz,1
4516,Khao Kho,2
4517,Göteborg,2
4518,Isfara,2
4519,Imaan,3
4520,Changchuan,2
4521,Adamstown,1
4522,Atbasar,3
4523,Edosaki,3
4524,São Vicente de Ferreira,4
4525,Ulricehamn,1
4526,Íasmos,4
4527,Jiebu,1
4528,Xiyuan,1
4529,Azovo,2
4530,An Nāşirīyah,4
4531,Fox Creek,2
4532,Fāqūs,1
4533,Totness,2
4534,Gostilitsy,2
4535,Magsaysay,3
4536,Včelná,3
4537,‘Attīl,3
4538,Sekondi-Takoradi,4
4539,Middelburg,4
4540,Libu,4
4541,Otjiwarongo,1
4542,Néo Psychikó,1
4543,Qadsīyā,2
4544,George Town,2
4545,Nangela,3
4546,Qarah Bāgh,2
4547,Karangparwa,4
4548,Ajuy,4
4549,Arbuzynka,4
4550,Vrbice,4
4551,Yelets,2
4552,Qal‘at Bīshah,2
4553,Yang Chum Noi,1
4554,Riolândia,1
4555,Dailekh,4
4556,Monterrey,4
4557,Ceres,2
4558,Liupai,3
4559,Turanj,2
4560,Denton,4
4561,Kwekwe,4
4562,Kargowa,3
4563,Chimbas,1
4564,Nowa Ruda,3
4565,Port Harcourt,4
4566,Novo-Peredelkino,4
4567,Nemby,3
4568,Ozimek,4
4569,Hoàn Kiếm,3
4570,Fontenay-sous-Bois,3
4571,Černilov,1
4572,Zitong,2
4573,Nempel,3
4574,Tanushimarumachi-toyoki,1
4575,Penitik,2
4576,Wuling,4
4577,Karma,4
4578,Ankazondandy,3
4579,Badar,1
4580,Lennec,1
4581,Igreja,2
4582,Yanglin,1
4583,Dahuang,3
4584,Villanova,4
4585,Quinipot,4
4586,Ainaro,2
4587,Librazhd,1
4588,Anyu,1
4589,Banraeaba Village,2
4590,Dąbrowa,3
4591,Saint-Germain-en-Laye,3
4592,Pombal,2
4593,Achanizo,4
4594,Hantara,3
4595,Oxbow,1
4596,Jaguariaíva,2
4597,Rychwał,2
4598,Pamplona/Iruña,1
4599,Cimrutu,2
4600,Ajman,3
4601,Kurihashi,2
4602,Cisaro,3
4603,Solsona,4
4604,Stari Grad,3
4605,Lamadelaine,1
4606,Petrodvorets,4
4607,Kankan,3
4608,Binuangan,4
4609,Cuamba,2
4610,Baixiang,3
4611,Baraguá,2
4612,Kuanping,1
4613,Medaya,4
4614,Rybatskoye,3
4615,Xuanhuadian,3
4616,Ciudad Guayana,1
4617,Biały Bór,1
4618,Zhenghu,1
4619,Askim,3
4620,Rueil-Malmaison,3
4621,Kebonkalapa,4
4622,Konduga,1
4623,Sannikovo,4
4624,Odivelas,3
4625,Listowel,1
4626,Кондово,4
4627,New York City,3
4628,Oesapa,1
4629,Mambulo,2
4630,Amparafaravola,1
4631,Baoxing,1
4632,Danxia,1
4633,Seputih,3
4634,Lanpelan,3
4635,Tiền Hải,1
4636,Tuanjie,3
4637,Laiyang,2
4638,Ryazhsk,2
4639,Quebrada de Arena,4
4640,Pola,3
4641,Podsineye,3
4642,Kobylanka,4
4643,Curuzú Cuatiá,1
4644,Sarankhola,1
4645,Gozdowo,3
4646,Anaco,1
4647,Pasararba,2
4648,Bandaran,2
4649,Camajuaní,3
4650,Karang Kulon,2
4651,Samdo,3
4652,Sulangan,2
4653,Korobitsyno,2
4654,Sal’sk,2
4655,Sumberrejo,1
4656,Gongyi,3
4657,Goiatuba,1
4658,Niort,3
4659,El Tambo,4
4660,Oganlima,4
4661,Uzhhorod,1
4662,Balabag,2
4663,Busia,4
4664,Panji,4
4665,Warwick,2
4666,Juntas,1
4667,Sakura,2
4668,Owase,1
4669,Oslo,1
4670,Cangshan,3
4671,Jiangkou,3
4672,Langnga,4
4673,Zhangzhu,1
4674,Mishixiang,3
4675,Maevatanana,1
4676,Lillehammer,2
4677,Hidalgo,1
4678,Šentvid pri Stični,3
4679,Sarulla,4
4680,Cincinnati,2
4681,Qozonketkan,4
4682,Bayeux,2
4683,Novopokrovskaya,4
4684,Stockholm,4
4685,Al Jīzah,4
4686,Pessac,1
4687,Avlónas,1
4688,Sapiranga,3
4689,Dongqu,3
4690,Zhuli,2
4691,Avelar,3
4692,Ouzini,1
4693,Cañada de Gómez,1
4694,Stepnogorsk,1
4695,Kamienna Góra,1
4696,Buenavista,1
4697,Paris 03,4
4698,Basel,3
4699,Khawr Maksar,1
4700,Dongming,1
4701,Yangirabot,3
4702,Malaruhatan,4
4703,Pedinó,1
4704,Monteros,1
4705,Stockholm,3
4706,Alapayevsk,3
4707,Colorado Springs,1
4708,Nybro,3
4709,Osieczna,4
4710,Kedungtaman,1
4711,Ertai,2
4712,Matalam,3
4713,Tampa,2
4714,Dateng,1
4715,Mae Sai,4
4716,Gwoźnica Górna,2
4717,Milwaukee,1
4718,Vostryakovo,2
4719,Rogóźno,1
4720,Jamao al Norte,2
4721,El Hajeb,2
4722,Zmiennica,3
4723,Houping,2
4724,Skibbereen,4
4725,Jiuxian,2
4726,Xiangfu,2
4727,Nerchinsk,3
4728,Chinandega,1
4729,Aţ Ţaybah,2
4730,Laojun,1
4731,Shaxi,3
4732,Nīkshahr,4
4733,Lipnica,3
4734,Pacatuba,2
4735,Chenfang,4
4736,Heting,2
4737,Topolná,3
4738,Hacıhüseynli,3
4739,Burqah,4
4740,Vanderbijlpark,3
4741,Santa Clara La Laguna,2
4742,Sai,2
4743,Chishan,3
4744,Uluale,4
4745,Yuxin,4
4746,Alexandroúpoli,4
4747,Cabugao,1
4748,Besukrejo,3
4749,Yuanyang Zhen,4
4750,Meilin,2
4751,Arcossó,1
4752,Lubei,2
4753,Acacías,2
4754,Kárystos,2
4755,Leskolovo,4
4756,Hujiagou,2
4757,Nässjö,2
4758,Rzeczenica,4
4759,Marcabamba,2
4760,Auki,3
4761,Drochia,3
4762,Nanganga,3
4763,Charlotte,2
4764,Ô Môn,1
4765,Pinghu,1
4766,Skibbereen,1
4767,Blessington,4
4768,Segezha,1
4769,Bentengjawa,3
4770,Cervantes,3
4771,Pacet,4
4772,Estancia,3
4773,Sabangan,2
4774,Yanzhou,1
4775,Lugar Novo,2
4776,Tangwang,4
4777,Macun,4
4778,Reszel,3
4779,New Kingston,1
4780,Borgo Maggiore,1
4781,Linköping,4
4782,Futtsu,2
4783,Lodja,2
4784,Ferreira do Alentejo,1
4785,Sokyryany,1
4786,Gwanda,1
4787,Krokeaí,4
4788,Timrat,1
4789,Sarzedo,4
4790,Tomteboda,1
4791,Неготино,3
4792,Nenotes,2
4793,Badong,1
4794,Bayzhansay,3
4795,Litan,3
4796,Ulaan-Ereg,1
4797,Bailiang,1
4798,Groblersdal,4
4799,Shayu,3
4800,Keleng,2
4801,Tangxia,4
4802,Guzhuyingzi,2
4803,Soriano,1
4804,Kubanskiy,3
4805,Lantera,2
4806,Ágios Týchon,1
4807,Nizhnyaya Salda,2
4808,Xiaoweizhai,2
4809,Changhan,4
4810,Cekcyn,4
4811,Zlaté Hory,1
4812,Gampang,1
4813,Gyōda,4
4814,Cachoeirinha,3
4815,Krajan Suko Kidul,4
4816,Longquan,2
4817,Kōchi-shi,2
4818,Wanbu,1
4819,Bahía Honda,4
4820,Lanchkhuti,3
4821,Jabon,2
4822,Quintãs,1
4823,Hakodate,4
4824,Mîndreşti,1
4825,Bayshint,4
4826,Krajan Dua Dawuan Wetan,1
4827,Yangmingbu,1
4828,Querobamba,1
4829,Huangxikou,2
4830,Gabaldon,3
4831,Angatel,1
4832,Główczyce,4
4833,Trondheim,1
4834,Drahovo,3
4835,Concepción Tutuapa,4
4836,Sv. Trojica v Slov. Goricah,1
4837,Ganggawang,1
4838,Verkhn’odniprovs’k,2
4839,Maredakamau,1
4840,Banjar Budakeling,1
4841,Bánov,1
4842,Shamakhi,2
4843,Dayan,1
4844,Hamilton,4
4845,Caramay,1
4846,Komsomol’sk,1
4847,Concepción,4
4848,Néos Oropós,1
4849,Butuan,1
4850,Berón de Astrada,3
4851,Salamrejo,2
4852,Marsaxlokk,3
4853,Yuanbao,1
4854,Ketanggi,1
4855,Maloyaroslavets,3
4856,Sunchales,1
4857,Tambo,1
4858,Pariti,4
4859,Al Qiţena,2
4860,Calmar,2
4861,Tangwang,3
4862,Cimongkor,2
4863,Ojos de Agua,2
4864,St. Catharines,3
4865,Sofrino,1
4866,Calamba,1
4867,Rokytnice,3
